GENEID	Length
FBGN0035044	780
FBGN0050163	667
FBGN0050161	846
FBGN0035046	701
FBGN0085243	537
FBGN0260456	2070
FBGN0261373	809
FBGN0035047	2008
FBGN0035049	4841
FBGN0035050	2229
FBGN0053988	8297
FBGN0266086	601
FBGN0050421	5225
FBGN0035056	1647
FBGN0035057	1451
FBGN0040666	478
FBGN0035059	1542
FBGN0027590	1398
FBGN0035060	5448
FBGN0086908	3937
FBGN0264876	715
FBGN0025578	394
FBGN0035063	863
FBGN0035064	1540
FBGN0035065	1772
FBGN0041205	1421
FBGN0015801	1781
FBGN0262902	1392
FBGN0028738	755
FBGN0023181	1615
FBGN0035068	519
FBGN0035069	1979
FBGN0262098	783
FBGN0000157	3309
FBGN0035070	1207
FBGN0266087	918
FBGN0265193	1349
FBGN0035073	3322
FBGN0050423	655
FBGN0265182	3629
FBGN0263443	613
FBGN0085442	5904
FBGN0035076	2116
FBGN0085434	15625
FBGN0035078	2769
FBGN0035077	1165
FBGN0066084	320
FBGN0060296	3041
FBGN0043792	3771
FBGN0022343	1258
FBGN0035082	720
FBGN0035083	1593
FBGN0035084	1563
FBGN0035085	1393
FBGN0027599	1757
FBGN0035086	6450
FBGN0266088	1583
FBGN0035087	3420
FBGN0050424	1713
FBGN0002607	1361
FBGN0035088	1006
FBGN0035089	878
FBGN0035090	1726
FBGN0266787	511
FBGN0010435	3522
FBGN0035091	3203
FBGN0265434	7242
FBGN0004055	4114
FBGN0035092	2701
FBGN0001147	2237
FBGN0001148	1649
FBGN0004919	4156
FBGN0050198	72
FBGN0050199	72
FBGN0050200	72
FBGN0266129	5416
FBGN0050430	498
FBGN0262566	897
FBGN0054038	1186
FBGN0259968	399
FBGN0011694	608
FBGN0004181	1529
FBGN0035094	5096
FBGN0001325	4411
FBGN0050429	1060
FBGN0053680	837
FBGN0050428	1219
FBGN0058469	214
FBGN0025837	2036
FBGN0025836	6068
FBGN0263567	118
FBGN0267029	1225
FBGN0029128	5304
FBGN0025835	3791
FBGN0264445	531
FBGN0040373	1838
FBGN0040372	7235
FBGN0259722	649
FBGN0000316	2110
FBGN0261446	1605
FBGN0264507	2248
FBGN0029518	1196
FBGN0005427	6973
FBGN0024989	4316
FBGN0262266	98
FBGN0040370	4896
FBGN0040371	1055
FBGN0029521	1188
FBGN0052816	2406
FBGN0262810	568
FBGN0262811	251
FBGN0004034	2038
FBGN0266568	1966
FBGN0000022	917
FBGN0265964	656
FBGN0265965	717
FBGN0265966	990
FBGN0004170	1438
FBGN0002561	1097
FBGN0011822	1310
FBGN0000137	2430
FBGN0010019	2279
FBGN0266572	4181
FBGN0029523	2309
FBGN0029522	1051
FBGN0052817	885
FBGN0029526	1861
FBGN0029524	787
FBGN0029525	4342
FBGN0023536	2345
FBGN0267447	436
FBGN0023537	2231
FBGN0023534	1344
FBGN0004648	8583
FBGN0266196	647
FBGN0266197	1300
FBGN0260400	10715
FBGN0023535	1243
FBGN0024983	2077
FBGN0000108	6383
FBGN0263534	101
FBGN0261930	4322
FBGN0025633	5538
FBGN0267030	448
FBGN0029529	499
FBGN0016038	1379
FBGN0025640	1175
FBGN0026879	387
FBGN0267031	98
FBGN0025635	2256
FBGN0002579	686
FBGN0001341	3680
FBGN0020381	1708
FBGN0003575	5047
FBGN0266102	391
FBGN0025634	1550
FBGN0025638	1229
FBGN0025639	6211
FBGN0025637	1786
FBGN0021764	9565
FBGN0029531	1686
FBGN0040383	1683
FBGN0029532	1565
FBGN0040382	2193
FBGN0266280	525
FBGN0015288	1100
FBGN0259993	747
FBGN0083027	152
FBGN0086666	145
FBGN0266281	813
FBGN0027343	3727
FBGN0086368	2840
FBGN0025620	1603
FBGN0265662	283
FBGN0025621	3915
FBGN0015799	3619
FBGN0025616	1802
FBGN0026874	1427
FBGN0260855	1749
FBGN0264449	10174
FBGN0029535	475
FBGN0040343	987
FBGN0040892	516
FBGN0040341	881
FBGN0029539	647
FBGN0040344	4335
FBGN0040339	602
FBGN0040345	1301
FBGN0040342	1545
FBGN0052815	3540
FBGN0040340	2503
FBGN0040346	1515
FBGN0040347	2155
FBGN0040348	2496
FBGN0040349	839
FBGN0040350	2540
FBGN0267032	246
FBGN0042146	667
FBGN0040338	462
FBGN0029552	590
FBGN0003638	5658
FBGN0040351	2462
FBGN0052814	1664
FBGN0040337	1412
FBGN0026143	2214
FBGN0053082	2303
FBGN0014903	1358
FBGN0266569	711
FBGN0266005	6518
FBGN0040398	1107
FBGN0040397	6593
FBGN0040365	489
FBGN0040368	1638
FBGN0085349	382
FBGN0040364	2755
FBGN0040363	2159
FBGN0040362	1387
FBGN0040361	1746
FBGN0040360	1413
FBGN0040359	2801
FBGN0040358	2579
FBGN0029568	1603
FBGN0040357	819
FBGN0040367	1884
FBGN0040366	3018
FBGN0261444	9056
FBGN0026876	2890
FBGN0028550	7025
FBGN0025642	1625
FBGN0025641	6227
FBGN0052811	404
FBGN0004650	6581
FBGN0024366	4720
FBGN0024362	2347
FBGN0024360	2444
FBGN0024361	1037
FBGN0024365	3887
FBGN0024364	2460
FBGN0000826	1114
FBGN0029573	690
FBGN0024987	3676
FBGN0263552	133
FBGN0023169	2853
FBGN0024986	831
FBGN0052813	5252
FBGN0024985	3799
FBGN0259108	23308
FBGN0265139	1562
FBGN0027795	1713
FBGN0027794	3382
FBGN0027793	870
FBGN0266284	2176
FBGN0027791	1634
FBGN0026872	1705
FBGN0029580	753
FBGN0052808	1063
FBGN0013720	1478
FBGN0025383	1082
FBGN0025382	1564
FBGN0260986	1336
FBGN0025381	2721
FBGN0003517	1338
FBGN0044508	99
FBGN0086042	71
FBGN0025394	4686
FBGN0053513	8036
FBGN0025393	457
FBGN0025390	7661
FBGN0065095	52
FBGN0000210	16093
FBGN0029584	742
FBGN0000482	3161
FBGN0023530	829
FBGN0001189	3038
FBGN0023531	7613
FBGN0029587	3151
FBGN0024897	2139
FBGN0029588	898
FBGN0023130	2218
FBGN0025378	1247
FBGN0025391	3905
FBGN0261548	6747
FBGN0026086	8758
FBGN0262178	97
FBGN0052806	803
FBGN0029589	720
FBGN0029590	849
FBGN0026090	802
FBGN0028969	2170
FBGN0023515	3577
FBGN0026873	865
FBGN0023516	2230
FBGN0023513	3419
FBGN0023517	1100
FBGN0014411	2543
FBGN0026089	920
FBGN0023514	1704
FBGN0026088	620
FBGN0029594	1019
FBGN0023518	8314
FBGN0023519	1076
FBGN0000117	3564
FBGN0052803	1070
FBGN0267591	395
FBGN0264446	1659
FBGN0052801	937
FBGN0023511	4752
FBGN0023509	3459
FBGN0023510	6716
FBGN0023512	2447
FBGN0023508	3688
FBGN0023522	1892
FBGN0023520	2341
FBGN0023521	1105
FBGN0264562	13899
FBGN0023545	1203
FBGN0267034	331
FBGN0262297	118
FBGN0261954	10285
FBGN0000667	5272
FBGN0263542	91
FBGN0003964	3038
FBGN0025632	2713
FBGN0026878	897
FBGN0025631	3939
FBGN0025625	5230
FBGN0266201	424
FBGN0025626	2664
FBGN0029596	920
FBGN0265531	580
FBGN0025628	3313
FBGN0025627	1097
FBGN0265532	480
FBGN0025630	2070
FBGN0025629	923
FBGN0025624	1240
FBGN0040394	1936
FBGN0040395	4096
FBGN0000382	8732
FBGN0086043	99
FBGN0004860	6126
FBGN0004861	6887
FBGN0023507	2209
FBGN0004654	1895
FBGN0013432	748
FBGN0004655	7054
FBGN0005670	2285
FBGN0023540	2031
FBGN0263630	69
FBGN0025839	807
FBGN0023541	1694
FBGN0267035	2376
FBGN0265901	4809
FBGN0011576	2467
FBGN0015036	1822
FBGN0003116	1638
FBGN0023542	1791
FBGN0040899	534
FBGN0040900	680
FBGN0024984	1100
FBGN0023549	3197
FBGN0029603	1853
FBGN0263628	1117
FBGN0023550	1681
FBGN0053548	3114
FBGN0004397	3933
FBGN0029606	893
FBGN0003048	12119
FBGN0001330	3927
FBGN0000810	3052
FBGN0023523	1267
FBGN0000377	2332
FBGN0023525	1247
FBGN0029608	1286
FBGN0023524	3982
FBGN0027296	2163
FBGN0023527	1921
FBGN0023528	3064
FBGN0267036	512
FBGN0023529	3581
FBGN0085362	1960
FBGN0023526	5574
FBGN0003079	4247
FBGN0054052	443
FBGN0040392	1385
FBGN0040391	1643
FBGN0053218	611
FBGN0044047	2413
FBGN0040389	653
FBGN0003159	5650
FBGN0264598	14169
FBGN0040385	1537
FBGN0052797	931
FBGN0001150	1780
FBGN0003714	1596
FBGN0040388	5066
FBGN0004050	2599
FBGN0261451	20786
FBGN0263531	169
FBGN0260753	4668
FBGN0040377	1294
FBGN0040376	1212
FBGN0040375	1524
FBGN0040066	1973
FBGN0001404	4662
FBGN0011606	4527
FBGN0004643	2567
FBGN0011566	1762
FBGN0029629	1027
FBGN0040334	1798
FBGN0040336	2045
FBGN0040333	2427
FBGN0267350	7054
FBGN0003371	12445
FBGN0266707	1470
FBGN0011276	1428
FBGN0025838	946
FBGN0265663	1017
FBGN0003068	4527
FBGN0000092	1013
FBGN0024992	3360
FBGN0024993	1765
FBGN0024994	2217
FBGN0024996	1357
FBGN0024995	1181
FBGN0024997	2283
FBGN0024998	1952
FBGN0024991	3152
FBGN0024973	2425
FBGN0000928	3502
FBGN0000927	2235
FBGN0024977	827
FBGN0000520	2002
FBGN0250874	1868
FBGN0024975	1804
FBGN0000376	3886
FBGN0024980	1709
FBGN0028369	7853
FBGN0263505	498
FBGN0040384	2365
FBGN0003996	2352
FBGN0040356	966
FBGN0040352	915
FBGN0040353	1106
FBGN0040354	1352
FBGN0029639	729
FBGN0040355	1200
FBGN0025643	3438
FBGN0025644	1046
FBGN0052793	2687
FBGN0029642	840
FBGN0025645	1047
FBGN0029643	1570
FBGN0029644	850
FBGN0029645	1048
FBGN0029646	1187
FBGN0029647	487
FBGN0029648	1018
FBGN0003285	6251
FBGN0029649	948
FBGN0004647	10150
FBGN0028746	816
FBGN0000644	963
FBGN0040396	931
FBGN0000479	16683
FBGN0040393	557
FBGN0010294	546
FBGN0010295	594
FBGN0002933	523
FBGN0010296	267
FBGN0003086	690
FBGN0003374	952
FBGN0266180	213
FBGN0029656	1659
FBGN0262656	9170
FBGN0266350	2025
FBGN0029657	6541
FBGN0052493	72
FBGN0029658	865
FBGN0029659	1155
FBGN0029660	1758
FBGN0029661	1518
FBGN0029662	2732
FBGN0029663	4822
FBGN0029664	1472
FBGN0029665	774
FBGN0029666	4906
FBGN0029667	2289
FBGN0052791	8983
FBGN0029669	632
FBGN0085364	249
FBGN0052792	2071
FBGN0029672	1978
FBGN0266429	3704
FBGN0044046	1044
FBGN0023216	2599
FBGN0023215	4556
FBGN0266549	1429
FBGN0015286	2751
FBGN0086899	11568
FBGN0263532	124
FBGN0029676	2138
FBGN0264948	428
FBGN0021738	1230
FBGN0260225	1197
FBGN0053221	1512
FBGN0260484	2050
FBGN0264949	428
FBGN0264954	3007
FBGN0000542	8400
FBGN0052785	72
FBGN0025118	72
FBGN0029679	2721
FBGN0019661	5468
FBGN0265575	3278
FBGN0028491	4990
FBGN0028665	1792
FBGN0029681	1997
FBGN0260658	9707
FBGN0029685	3915
FBGN0029686	3954
FBGN0052786	3307
FBGN0052783	3306
FBGN0029687	3897
FBGN0029688	9245
FBGN0029689	2699
FBGN0267037	2790
FBGN0029690	1876
FBGN0262990	316
FBGN0267038	1609
FBGN0263772	7521
FBGN0029693	3339
FBGN0029694	1232
FBGN0004832	1178
FBGN0000221	1450
FBGN0026084	1771
FBGN0026079	2444
FBGN0026085	1101
FBGN0026080	2413
FBGN0026083	11263
FBGN0066114	1560
FBGN0000635	7306
FBGN0262980	342
FBGN0029696	522
FBGN0029697	4278
FBGN0041252	833
FBGN0052774	1987
FBGN0262608	407
FBGN0262609	218
FBGN0029700	921
FBGN0029701	573
FBGN0029702	2383
FBGN0267039	731
FBGN0040904	508
FBGN0040905	415
FBGN0029703	1946
FBGN0040906	521
FBGN0266262	835
FBGN0002707	3606
FBGN0266570	2246
FBGN0040907	349
FBGN0262738	8296
FBGN0029705	1643
FBGN0262339	93
FBGN0262390	70
FBGN0029706	3785
FBGN0262235	91
FBGN0262279	99
FBGN0262282	90
FBGN0263589	929
FBGN0267040	305
FBGN0029707	1489
FBGN0052773	1868
FBGN0000179	6095
FBGN0029708	4050
FBGN0003210	4813
FBGN0029709	1172
FBGN0029710	1693
FBGN0029711	3617
FBGN0029712	888
FBGN0029713	1996
FBGN0029714	970
FBGN0029715	1282
FBGN0029716	2246
FBGN0029717	887
FBGN0003053	7446
FBGN0025387	3310
FBGN0025388	4689
FBGN0025739	2601
FBGN0025613	2625
FBGN0025612	942
FBGN0011277	1424
FBGN0029718	696
FBGN0025615	1383
FBGN0022942	3271
FBGN0029719	2292
FBGN0029720	2475
FBGN0262699	2789
FBGN0022768	5675
FBGN0011760	4645
FBGN0028325	2151
FBGN0029722	1878
FBGN0029723	3780
FBGN0029724	1411
FBGN0025679	1032
FBGN0267071	200
FBGN0029725	1392
FBGN0029726	579
FBGN0029727	1985
FBGN0029728	6151
FBGN0267072	225
FBGN0029729	860
FBGN0260971	5127
FBGN0263506	383
FBGN0029730	1594
FBGN0029733	1868
FBGN0052772	3368
FBGN0029736	2723
FBGN0029737	2313
FBGN0266000	9199
FBGN0004368	7229
FBGN0266096	446
FBGN0061196	1200
FBGN0267442	727
FBGN0029740	948
FBGN0003028	7400
FBGN0052767	11634
FBGN0266098	20508
FBGN0029746	19353
FBGN0029745	1088
FBGN0029747	2124
FBGN0266097	627
FBGN0261803	1812
FBGN0029750	2628
FBGN0029751	1157
FBGN0263237	1448
FBGN0003449	835
FBGN0029752	1108
FBGN0011761	955
FBGN0029753	1867
FBGN0029754	1883
FBGN0029755	1663
FBGN0014024	3323
FBGN0024332	2747
FBGN0029756	2614
FBGN0026751	2319
FBGN0010014	1234
FBGN0029761	10891
FBGN0029762	2485
FBGN0263987	5705
FBGN0029763	4784
FBGN0029765	521
FBGN0267073	774
FBGN0029766	2956
FBGN0265664	705
FBGN0029768	3730
FBGN0029769	2975
FBGN0052762	854
FBGN0029770	1307
FBGN0267075	747
FBGN0029771	1892
FBGN0267074	508
FBGN0086667	164
FBGN0263512	2373
FBGN0263511	3633
FBGN0085464	1084
FBGN0250904	1691
FBGN0029778	1933
FBGN0004687	1399
FBGN0263631	137
FBGN0026702	2779
FBGN0259994	7548
FBGN0259150	8159
FBGN0267076	2492
FBGN0029783	1253
FBGN0028474	3857
FBGN0015794	833
FBGN0029785	732
FBGN0046687	1838
FBGN0003747	1490
FBGN0266263	1316
FBGN0259926	1217
FBGN0029789	3674
FBGN0267081	1321
FBGN0000394	2053
FBGN0027564	2020
FBGN0261927	475
FBGN0029791	3992
FBGN0053080	3705
FBGN0052758	4568
FBGN0029795	1786
FBGN0261383	6250
FBGN0029798	3603
FBGN0029799	1691
FBGN0029800	1360
FBGN0267084	1219
FBGN0029801	2923
FBGN0013987	2198
FBGN0261610	4296
FBGN0029804	1983
FBGN0259149	2087
FBGN0029807	3578
FBGN0029809	1433
FBGN0263545	109
FBGN0266095	585
FBGN0029810	2343
FBGN0029811	605
FBGN0029812	1077
FBGN0267085	515
FBGN0265417	595
FBGN0029813	957
FBGN0029814	4388
FBGN0262945	318
FBGN0052761	71
FBGN0029816	827
FBGN0262610	704
FBGN0262611	542
FBGN0029817	1172
FBGN0029818	2388
FBGN0014340	3014
FBGN0029819	2436
FBGN0029820	2697
FBGN0267228	1833
FBGN0000042	2978
FBGN0029821	1886
FBGN0029822	3692
FBGN0029823	2518
FBGN0264939	174
FBGN0029824	3152
FBGN0029825	2374
FBGN0052756	2397
FBGN0029826	1109
FBGN0052755	1347
FBGN0029827	1158
FBGN0029828	1408
FBGN0005390	5690
FBGN0029830	3764
FBGN0029831	3751
FBGN0027546	2673
FBGN0265691	2102
FBGN0029003	2082
FBGN0265692	239
FBGN0003302	1463
FBGN0029833	1245
FBGN0029834	8374
FBGN0029835	4668
FBGN0262575	688
FBGN0029836	1239
FBGN0029837	2108
FBGN0029838	1363
FBGN0029839	1275
FBGN0029840	7097
FBGN0026060	2458
FBGN0266264	503
FBGN0029843	4793
FBGN0264386	13140
FBGN0052750	1645
FBGN0052751	1758
FBGN0262536	624
FBGN0040069	1864
FBGN0029848	1907
FBGN0029849	1896
FBGN0003514	1578
FBGN0262730	9655
FBGN0029851	1686
FBGN0023458	11139
FBGN0015818	1643
FBGN0040918	2487
FBGN0029853	951
FBGN0028982	6166
FBGN0029854	1607
FBGN0086558	2390
FBGN0267086	333
FBGN0052745	471
FBGN0029856	1362
FBGN0026015	3296
FBGN0029857	1463
FBGN0028685	1465
FBGN0029858	2809
FBGN0029859	1173
FBGN0029860	829
FBGN0029861	3232
FBGN0043796	2018
FBGN0029863	1282
FBGN0029864	7435
FBGN0250869	2187
FBGN0029866	2751
FBGN0029867	2134
FBGN0029868	1265
FBGN0261955	2836
FBGN0016974	1547
FBGN0003655	2022
FBGN0029870	3617
FBGN0266051	449
FBGN0003139	1675
FBGN0053664	621
FBGN0053669	587
FBGN0053668	616
FBGN0259242	6885
FBGN0053667	647
FBGN0053666	666
FBGN0053665	653
FBGN0052748	73
FBGN0029873	1808
FBGN0029874	1709
FBGN0014031	1410
FBGN0014026	1315
FBGN0065071	67
FBGN0000524	3828
FBGN0085446	20162
FBGN0029877	1092
FBGN0029878	3716
FBGN0264380	470
FBGN0029879	2312
FBGN0029881	6721
FBGN0029880	2211
FBGN0266052	426
FBGN0029882	894
FBGN0028360	3103
FBGN0029885	851
FBGN0062413	2333
FBGN0029887	4996
FBGN0025815	2790
FBGN0029888	1384
FBGN0028336	1861
FBGN0029890	1647
FBGN0029891	3239
FBGN0265362	398
FBGN0029892	1179
FBGN0029893	5042
FBGN0029894	2702
FBGN0029895	7236
FBGN0029896	5171
FBGN0263415	438
FBGN0029897	1119
FBGN0086602	143
FBGN0086668	141
FBGN0083013	150
FBGN0082997	141
FBGN0052740	73
FBGN0266200	1036
FBGN0266279	1556
FBGN0029898	2428
FBGN0029899	10926
FBGN0263507	882
FBGN0029502	899
FBGN0003390	1796
FBGN0259228	8829
FBGN0029903	6691
FBGN0086693	3512
FBGN0029905	2522
FBGN0029906	1640
FBGN0029907	890
FBGN0263968	10621
FBGN0029909	1218
FBGN0029911	3831
FBGN0029912	3240
FBGN0029913	1576
FBGN0029914	2115
FBGN0029915	1507
FBGN0267087	2897
FBGN0263993	9085
FBGN0029922	7289
FBGN0029920	757
FBGN0052733	474
FBGN0052732	2189
FBGN0029924	2240
FBGN0029925	1070
FBGN0004646	3940
FBGN0264893	403
FBGN0261284	703
FBGN0027106	2123
FBGN0264385	1858
FBGN0027108	5480
FBGN0000330	1774
FBGN0259204	692
FBGN0052736	692
FBGN0029928	1643
FBGN0029929	1123
FBGN0029930	2529
FBGN0029931	1167
FBGN0004143	846
FBGN0029932	2603
FBGN0264270	9195
FBGN0263563	117
FBGN0029935	1973
FBGN0029936	1819
FBGN0029937	1060
FBGN0027342	3927
FBGN0267088	368
FBGN0029939	8003
FBGN0047092	1856
FBGN0265457	2789
FBGN0029940	980
FBGN0029941	4847
FBGN0029942	1256
FBGN0025549	2344
FBGN0024250	3194
FBGN0029943	1418
FBGN0029944	3487
FBGN0029945	2047
FBGN0261848	802
FBGN0026144	2579
FBGN0029946	1248
FBGN0029947	1091
FBGN0029948	721
FBGN0261849	258
FBGN0029949	1477
FBGN0265265	588
FBGN0259098	578
FBGN0261615	501
FBGN0261616	740
FBGN0085366	371
FBGN0029950	2557
FBGN0040922	316
FBGN0052726	458
FBGN0267089	4733
FBGN0262828	1736
FBGN0040923	361
FBGN0262827	531
FBGN0265693	680
FBGN0267090	785
FBGN0262967	1068
FBGN0262968	769
FBGN0264383	759
FBGN0052719	4045
FBGN0262612	493
FBGN0052720	1335
FBGN0265694	2007
FBGN0265695	581
FBGN0029951	2478
FBGN0029952	769
FBGN0004198	11777
FBGN0267227	291
FBGN0267226	553
FBGN0267225	277
FBGN0029504	8323
FBGN0262979	722
FBGN0029955	1997
FBGN0022786	3420
FBGN0027553	2226
FBGN0029957	2688
FBGN0029958	2170
FBGN0029959	1406
FBGN0016041	2395
FBGN0029961	1845
FBGN0085367	425
FBGN0052718	977
FBGN0029962	3875
FBGN0029963	1764
FBGN0029964	622
FBGN0029965	1968
FBGN0000427	5748
FBGN0263590	814
FBGN0029966	2358
FBGN0259190	1785
FBGN0259189	1827
FBGN0259188	1983
FBGN0029968	1686
FBGN0029969	1656
FBGN0029970	2581
FBGN0266490	720
FBGN0029971	720
FBGN0040087	2961
FBGN0260447	539
FBGN0053222	601
FBGN0261592	1195
FBGN0082924	142
FBGN0010292	1518
FBGN0029974	3912
FBGN0029975	1705
FBGN0029976	5250
FBGN0029977	1461
FBGN0260858	1469
FBGN0029979	8365
FBGN0029980	1365
FBGN0004403	877
FBGN0004404	597
FBGN0260970	9371
FBGN0027280	3385
FBGN0029986	2003
FBGN0029987	639
FBGN0003656	5963
FBGN0267180	1625
FBGN0003447	3507
FBGN0010329	3868
FBGN0029989	1823
FBGN0029990	1480
FBGN0004656	15685
FBGN0004657	4482
FBGN0029992	5078
FBGN0029993	2301
FBGN0029994	1404
FBGN0029995	1146
FBGN0267091	1455
FBGN0029996	3083
FBGN0029997	6281
FBGN0040319	4402
FBGN0029999	2119
FBGN0030000	2004
FBGN0030001	2884
FBGN0030003	1972
FBGN0030004	2683
FBGN0030005	1155
FBGN0025800	4521
FBGN0030006	1286
FBGN0030007	1699
FBGN0030008	2017
FBGN0030009	757
FBGN0030010	1836
FBGN0030011	1545
FBGN0030012	1586
FBGN0265464	2788
FBGN0030013	1543
FBGN0030014	1430
FBGN0030015	1253
FBGN0267096	177
FBGN0030016	1242
FBGN0030017	4294
FBGN0030018	5615
FBGN0261873	11042
FBGN0030025	746
FBGN0030026	1761
FBGN0020653	2790
FBGN0017566	2634
FBGN0030027	4268
FBGN0030028	1216
FBGN0030029	948
FBGN0030030	2373
FBGN0015519	10506
FBGN0263778	699
FBGN0030033	3426
FBGN0040928	1085
FBGN0030034	5188
FBGN0030035	2521
FBGN0262976	3430
FBGN0261793	10332
FBGN0052712	600
FBGN0030037	3773
FBGN0030038	2606
FBGN0030039	1044
FBGN0021767	3417
FBGN0052713	796
FBGN0030040	968
FBGN0023506	1729
FBGN0014032	1143
FBGN0053223	1114
FBGN0030041	1570
FBGN0014464	1033
FBGN0014465	2093
FBGN0014466	1132
FBGN0000359	1116
FBGN0000360	1249
FBGN0264382	243
FBGN0003023	3420
FBGN0053181	5315
FBGN0264975	9991
FBGN0024943	4089
FBGN0026679	3466
FBGN0030048	1117
FBGN0030049	7452
FBGN0030050	675
FBGN0030051	1656
FBGN0030052	2796
FBGN0030053	1964
FBGN0040929	896
FBGN0025864	7001
FBGN0030054	4043
FBGN0004102	5041
FBGN0030055	3278
FBGN0030056	2543
FBGN0030057	1314
FBGN0027864	1307
FBGN0030058	1291
FBGN0265700	712
FBGN0265701	167
FBGN0041629	2140
FBGN0030060	2028
FBGN0030061	1885
FBGN0027330	3250
FBGN0030063	860
FBGN0262989	845
FBGN0026411	3972
FBGN0267097	1419
FBGN0030065	4917
FBGN0011661	4558
FBGN0030066	1711
FBGN0030067	1535
FBGN0011586	1687
FBGN0261549	12982
FBGN0264942	706
FBGN0030071	800
FBGN0262900	490
FBGN0263519	112
FBGN0030073	1074
FBGN0264384	1613
FBGN0030074	557
FBGN0262369	127
FBGN0259734	6329
FBGN0030077	3481
FBGN0030078	1810
FBGN0267098	347
FBGN0265413	2751
FBGN0030081	2043
FBGN0030082	1598
FBGN0052707	2617
FBGN0052708	855
FBGN0052706	872
FBGN0030085	875
FBGN0030086	2121
FBGN0262421	70
FBGN0030087	5177
FBGN0004856	2403
FBGN0030088	1101
FBGN0030089	5497
FBGN0267099	198
FBGN0030090	5133
FBGN0265710	1641
FBGN0030091	4267
FBGN0030092	927
FBGN0030093	2668
FBGN0004828	2552
FBGN0014868	1513
FBGN0040467	694
FBGN0040931	481
FBGN0030096	1853
FBGN0265725	963
FBGN0026206	23228
FBGN0030097	869
FBGN0030098	892
FBGN0030099	952
FBGN0030100	1372
FBGN0030101	1277
FBGN0086450	3399
FBGN0030102	2401
FBGN0030103	597
FBGN0030104	756
FBGN0030105	542
FBGN0086367	1975
FBGN0030107	1252
FBGN0030108	1509
FBGN0030109	2954
FBGN0052704	2811
FBGN0263578	59
FBGN0260789	6237
FBGN0260771	2049
FBGN0000077	1422
FBGN0010269	1799
FBGN0030114	3415
FBGN0028292	2970
FBGN0030116	1305
FBGN0030117	636
FBGN0052703	4014
FBGN0030120	1300
FBGN0030121	2404
FBGN0030122	1888
FBGN0263475	149
FBGN0040236	6204
FBGN0002576	3468
FBGN0265727	487
FBGN0040235	1246
FBGN0040234	4444
FBGN0085478	6965
FBGN0085479	1472
FBGN0026149	1664
FBGN0261260	17674
FBGN0266050	398
FBGN0267253	4208
FBGN0054028	570
FBGN0054026	747
FBGN0028327	1943
FBGN0030136	972
FBGN0030137	825
FBGN0261835	866
FBGN0052702	11349
FBGN0052699	3378
FBGN0259741	851
FBGN0267100	425
FBGN0267101	399
FBGN0001186	4139
FBGN0267102	527
FBGN0267103	386
FBGN0030141	2360
FBGN0264691	1760
FBGN0027084	2266
FBGN0261931	6958
FBGN0028341	7118
FBGN0030148	2589
FBGN0261617	15932
FBGN0261522	888
FBGN0264786	885
FBGN0000233	2934
FBGN0263509	566
FBGN0020378	4399
FBGN0030151	1852
FBGN0052698	8793
FBGN0019929	1413
FBGN0266430	501
FBGN0266431	493
FBGN0052695	1613
FBGN0030156	2108
FBGN0030157	735
FBGN0030158	666
FBGN0030159	1655
FBGN0030160	603
FBGN0030161	1424
FBGN0030162	2167
FBGN0026415	1834
FBGN0086044	118
FBGN0030163	1193
FBGN0030164	1490
FBGN0263216	1682
FBGN0030167	1843
FBGN0052694	5996
FBGN0053557	674
FBGN0030170	3683
FBGN0263132	16205
FBGN0267495	3248
FBGN0005391	1618
FBGN0004045	1611
FBGN0267161	875
FBGN0030174	3725
FBGN0052693	1026
FBGN0267162	344
FBGN0052685	6581
FBGN0030177	1838
FBGN0030178	1200
FBGN0083940	3114
FBGN0266199	3114
FBGN0086045	99
FBGN0030181	1107
FBGN0264503	6457
FBGN0052690	825
FBGN0030183	3758
FBGN0264500	381
FBGN0028342	3817
FBGN0030186	1358
FBGN0267189	1062
FBGN0040941	587
FBGN0085437	6751
FBGN0030187	1938
FBGN0263220	10725
FBGN0264674	1087
FBGN0040942	1031
FBGN0259170	6827
FBGN0030189	2018
FBGN0011770	996
FBGN0030191	1609
FBGN0263997	1878
FBGN0065046	168
FBGN0028331	3493
FBGN0052679	884
FBGN0028480	2488
FBGN0052686	3600
FBGN0030195	1255
FBGN0052681	4702
FBGN0030196	2380
FBGN0000711	4276
FBGN0052683	5139
FBGN0030200	791
FBGN0030202	348
FBGN0086046	79
FBGN0030204	1179
FBGN0083167	987
FBGN0261710	10734
FBGN0030206	2246
FBGN0030207	1234
FBGN0030208	2576
FBGN0052687	2803
FBGN0085443	11001
FBGN0030215	690
FBGN0067052	897
FBGN0001206	4696
FBGN0030217	2782
FBGN0030218	2029
FBGN0263072	9931
FBGN0030221	871
FBGN0030222	2914
FBGN0052677	10158
FBGN0030223	2805
FBGN0052673	889
FBGN0030224	1034
FBGN0052676	7399
FBGN0003204	2866
FBGN0265987	672
FBGN0030230	3997
FBGN0052675	3578
FBGN0052672	1695
FBGN0030228	3435
FBGN0030234	1424
FBGN0025111	1437
FBGN0003360	2006
FBGN0262735	13650
FBGN0266731	1955
FBGN0267184	359
FBGN0003321	3280
FBGN0040850	609
FBGN0030237	791
FBGN0052669	2385
FBGN0030239	847
FBGN0030240	3363
FBGN0030241	2424
FBGN0030242	2414
FBGN0030243	7117
FBGN0030244	1004
